4;1;0.04206730769230769;0.009615384615384616;0.08333333333333333;0.03571428571428571;0.04288766788766788;0.0591820987654321;0.01196047841913676
22;10;0.2740384615384615;0.09615384615384616;0.4999999999999999;0.3421957671957672;0.3127832044498711;0.4520290352080474;0.4277963233224669
27;32;0.5448717948717949;0.3076923076923077;0.8333333333333334;0.7714285714285715;0.6374847374847376;1;1
30;1;0.04206730769230769;0.009615384615384616;0.08333333333333333;0.025;0.03931623931623932;0.05455246913580247;0.007280291211648466
31;2;0.08493589743589743;0.01923076923076923;0.1666666666666667;0.09999999999999999;0.09529914529914529;0.1307098765432099;0.08783132687314661
36;14;0.2363782051282051;0.1346153846153846;0.4166666666666666;0.3166666666666667;0.2893162393162393;0.4493312757201646;0.4226184818002039
37;4;0.08653846153846154;0.03846153846153846;0.1666666666666667;0.07291666666666666;0.09268162393162394;0.1398405349794239;0.09750622999830387
43;1;0.04206730769230769;0.009615384615384616;0.08333333333333333;0.008333333333333333;0.03376068376068376;0.04735082304526749;0
50;5;0.1310096153846154;0.04807692307692308;0.25;0.1305555555555555;0.1428774928774929;0.2084962277091907;0.1704736289810015
53;2;0.04246794871794871;0.01923076923076923;0.08333333333333333;0.05555555555555555;0.0527065527065527;0.07817215363511659;0.03138017993838033
54;3;0.04286858974358974;0.02884615384615385;0.08333333333333333;0.07407407407407407;0.06208452041785375;0.09659064929126655;0.05022208056781052
56;11;0.2303685897435897;0.1057692307692308;0.4166666666666666;0.3184854497354497;0.2803071157237824;0.4188671696387745;0.3911548935075682
57;1;0.04206730769230769;0.009615384615384616;0.08333333333333333;0.04629629629629629;0.04641500474833807;0.06375457247370826;0.01658288553764373
58;2;0.08493589743589743;0.01923076923076923;0.1666666666666667;0.08333333333333333;0.08974358974358974;0.1235082304526749;0.08055103566149814
59;6;0.04407051282051282;0.0576923076923077;0.08333333333333333;0.08333333333333333;0.07478632478632478;0.1318415637860082;0.08652475131263315
60;4;0.08653846153846154;0.03846153846153846;0.1666666666666667;0.1166666666666667;0.1072649572649573;0.1587448559670782;0.1166169944288811
61;1;0.04206730769230769;0.009615384615384616;0.08333333333333333;0.05952380952380952;0.05082417582417582;0.06947016460905349;0.02236089443577743
62;4;0.08653846153846154;0.03846153846153846;0.1666666666666667;0.119047619047619;0.108058608058608;0.1597736625514403;0.1176570360305452
